cid,fid,pid,x1,y1,w,h
1,19809,54,101,32,25,"55
"
1,19809,55,212,142,30,"68
"
1,19810,54,102,32,24,"54
"
1,19810,55,213,140,29,"69
"
1,19811,54,102,33,24,"55
"
1,19811,55,212,141,30,"67
"
1,19812,54,103,34,21,"56
"
1,19812,55,212,140,28,"68
"
1,19813,54,103,35,23,"55
"
1,19813,55,212,138,28,"69
"
1,19814,54,104,35,23,"55
"
1,19814,55,212,138,29,"70
"
1,19815,54,103,36,21,"56
"
1,19815,55,211,138,27,"69
"
1,19816,54,103,35,22,"55
"
1,19816,55,211,137,25,"69
"
1,19817,54,103,35,22,"55
"
1,19817,55,210,135,28,"71
"
1,19818,54,103,36,21,"55
"
1,19818,55,208,136,29,"66
"
1,19819,54,102,36,23,"54
"
1,19819,55,208,135,28,"67
"
1,19820,54,103,38,21,"54
"
1,19820,55,207,134,30,"68
"
1,19821,54,103,39,20,"55
"
1,19821,55,206,133,31,"66
"
1,19822,54,101,40,24,"56
"
1,19822,55,204,133,32,"65
"
1,19823,54,102,40,21,"57
"
1,19823,55,204,132,31,"66
"
1,19824,54,101,40,21,"58
"
1,19824,55,202,132,32,"65
"
1,19825,54,101,42,22,"55
"
1,19825,55,201,132,34,"65
"
1,19826,54,99,43,23,"55
"
1,19826,55,202,131,31,"65
"
1,19827,54,99,42,22,"53
"
1,19827,55,200,131,33,"65
"
1,19828,54,99,43,22,"54
"
1,19828,55,202,130,30,"66
"
1,19829,54,100,43,22,"54
"
1,19829,55,201,129,32,"64
"
1,19830,54,98,43,25,"54
"
1,19830,55,201,128,30,"66
"
1,19831,54,96,44,26,"54
"
1,19831,55,202,126,29,"67
"
1,19832,54,98,45,23,"56
"
1,19832,55,201,127,30,"66
"
1,19833,54,97,46,24,"55
"
1,19833,55,201,124,27,"67
"
1,19834,54,98,48,22,"55
"
1,19834,55,202,124,26,"65
"
1,19835,54,97,48,24,"55
"
1,19835,55,201,123,27,"65
"
1,19836,54,99,49,22,"53
"
1,19836,55,201,122,27,"64
"
1,19837,54,98,49,24,"56
"
1,19837,55,201,122,27,"67
"
1,19838,54,98,50,21,"55
"
1,19838,55,202,121,27,"69
"
1,19839,54,99,50,21,"54
"
1,19839,55,201,120,25,"69
"
1,19840,54,99,51,22,"52
"
1,19840,55,200,120,28,"67
"
1,19841,54,98,50,22,"56
"
1,19841,55,200,117,27,"70
"
1,19842,54,98,51,20,"54
"
1,19842,55,198,119,28,"69
"
1,19843,54,97,51,23,"59
"
1,19843,55,199,117,28,"68
"
1,19844,54,97,52,22,"57
"
1,19844,55,197,116,28,"69
"
1,19845,54,97,54,22,"54
"
1,19845,55,196,115,28,"67
"
1,19846,54,98,54,21,"55
"
1,19846,55,195,116,30,"62
"
1,19847,54,97,54,22,"57
"
1,19847,55,193,114,32,"62
"
1,19848,54,96,55,20,"56
"
1,19848,55,194,114,29,"62
"
1,19849,54,95,57,22,"55
"
1,19849,55,194,114,29,"62
"
1,19850,54,94,56,24,"57
"
1,19850,55,192,113,32,"65
"
1,19851,54,94,57,22,"55
"
1,19851,55,191,113,30,"64
"
1,19852,54,95,58,22,"56
"
1,19852,55,192,110,29,"68
"
1,19853,54,95,57,21,"56
"
1,19853,55,192,112,31,"66
"
1,19854,54,94,57,23,"57
"
1,19854,55,191,109,30,"68
"
1,19855,54,92,59,25,"57
"
1,19855,55,191,110,28,"68
"
1,19856,54,93,60,23,"57
"
1,19856,55,191,110,29,"65
"
1,19857,54,94,60,22,"57
"
1,19857,55,190,108,27,"66
"
1,19858,54,94,61,23,"57
"
1,19858,55,190,107,28,"65
"
1,19859,54,93,61,24,"56
"
1,19859,55,189,106,30,"62
"
1,19860,54,94,63,21,"56
"
1,19860,55,190,105,29,"65
"
1,19861,54,94,63,20,"54
"
1,19861,55,189,104,29,"66
"
1,19862,54,94,66,21,"55
"
1,19862,55,189,104,27,"64
"
1,19863,54,94,65,20,"53
"
1,19863,55,189,103,28,"67
"
1,19864,54,94,65,23,"55
"
1,19864,55,188,103,29,"66
"
1,19865,54,93,66,23,"55
"
1,19865,55,189,102,27,"67
"
1,19866,54,92,65,23,"57
"
1,19866,55,187,103,30,"68
"
1,19867,54,93,66,22,"56
"
1,19867,55,186,100,32,"68
"
1,19868,54,94,68,20,"54
"
1,19868,55,185,101,32,"64
"
1,19869,54,93,68,22,"57
"
1,19869,55,182,99,34,"66
"
1,19870,54,92,69,23,"58
"
1,19870,55,183,99,31,"64
"
1,19871,54,93,70,20,"55
"
1,19871,55,183,98,30,"63
"
1,19872,54,91,72,25,"54
"
1,19872,55,184,98,29,"65
"
1,19873,54,91,71,25,"58
"
1,19873,55,182,97,31,"62
"
1,19874,54,90,71,23,"56
"
1,19874,55,181,97,34,"64
"
1,19875,54,90,72,23,"55
"
1,19875,55,181,95,33,"66
"
1,19876,54,90,70,21,"59
"
1,19876,55,180,95,31,"66
"
1,19877,54,89,73,24,"54
"
1,19877,55,180,95,30,"65
"
1,19878,54,89,72,24,"58
"
1,19878,55,178,95,34,"67
"
1,19879,54,90,73,23,"55
"
1,19879,55,180,94,30,"66
"
1,19880,54,89,74,25,"56
"
1,19880,55,177,94,32,"65
"
1,19881,54,89,75,24,"57
"
1,19881,55,178,93,32,"64
"
1,19882,54,91,76,21,"56
"
1,19882,55,178,91,30,"64
"
1,19883,54,90,77,22,"57
"
1,19883,55,178,91,27,"65
"
1,19884,54,90,77,22,"58
"
1,19884,55,178,89,26,"65
"
1,19885,54,90,76,22,"60
"
1,19885,55,178,88,26,"67
"
1,19886,54,91,79,22,"56
"
1,19886,55,177,88,26,"66
"
1,19887,54,90,79,21,"57
"
1,19887,55,175,88,28,"64
"
1,19888,54,90,79,23,"56
"
1,19888,55,175,88,30,"66
"
1,19889,54,91,80,20,"56
"
1,19889,55,176,86,27,"68
"
1,19890,54,91,79,20,"57
"
1,19890,55,175,84,27,"67
"
1,19891,54,90,80,22,"59
"
1,19891,55,174,85,28,"67
"
1,19892,54,90,80,20,"58
"
1,19892,55,173,85,30,"66
"
1,19893,54,89,80,23,"62
"
1,19893,55,173,85,30,"67
"
1,19894,54,90,82,21,"59
"
1,19894,55,172,82,30,"65
"
1,19895,54,90,84,22,"58
"
1,19895,55,171,82,30,"64
"
1,19896,54,90,84,24,"61
"
1,19896,55,170,80,30,"66
"
1,19897,54,90,85,20,"58
"
1,19897,55,169,81,31,"65
"
1,19898,54,88,86,26,"58
"
1,19898,55,168,81,31,"62
"
1,19899,54,89,85,23,"58
"
1,19899,55,168,79,30,"67
"
1,19900,54,89,86,23,"57
"
1,19900,55,167,80,30,"62
"
1,19901,54,89,86,26,"59
"
1,19901,55,165,78,33,"67
"
1,19902,54,89,87,23,"55
"
1,19902,55,166,78,30,"68
"
1,19903,54,89,87,23,"60
"
1,19903,55,165,79,29,"67
"
1,19904,54,88,86,24,"65
"
1,19904,55,165,77,29,"65
"
1,19905,54,90,90,24,"56
"
1,19905,55,165,78,30,"66
"
1,19906,54,90,89,24,"59
"
1,19906,55,165,76,30,"67
"
1,19907,54,91,91,23,"58
"
1,19907,55,165,75,29,"66
"
1,19908,54,91,91,24,"57
"
1,19908,55,166,75,28,"65
"
1,19909,54,91,91,23,"60
"
1,19909,55,164,73,30,"66
"
1,19910,54,92,94,23,"55
"
1,19910,55,165,73,26,"64
"
1,19911,54,92,94,24,"56
"
1,19911,55,164,71,28,"64
"
1,19912,54,91,94,24,"56
"
1,19912,55,164,71,28,"64
"
1,19913,54,90,93,25,"57
"
1,19913,55,163,71,29,"63
"
1,19914,54,93,95,22,"57
"
1,19914,55,163,71,29,"63
"
1,19915,54,93,95,23,"58
"
1,19915,55,164,70,27,"64
"
1,19916,54,93,97,23,"60
"
1,19916,55,163,69,27,"67
"
1,19917,54,95,97,21,"59
"
1,19917,55,163,69,28,"66
"
1,19918,54,95,98,22,"58
"
1,19918,55,163,68,28,"69
"
1,19919,54,95,99,22,"57
"
1,19919,55,163,68,27,"66
"
1,19920,54,94,100,25,"58
"
1,19920,55,161,68,29,"64
"
1,19921,54,96,101,24,"57
"
1,19921,55,160,66,30,"64
"
1,19922,54,95,101,26,"61
"
1,19922,55,160,65,28,"64
"
1,19923,54,93,100,26,"59
"
1,19923,55,158,64,29,"63
"
1,19924,54,93,101,25,"56
"
1,19924,55,158,64,32,"64
"
1,19925,54,95,101,23,"58
"
1,19925,55,158,63,29,"63
"
1,19926,54,95,102,26,"56
"
1,19926,55,157,64,31,"60
"
1,19927,54,96,104,25,"57
"
1,19927,55,157,63,30,"64
"
1,19928,54,96,104,25,"59
"
1,19928,55,157,63,28,"65
"
1,19929,54,97,105,22,"56
"
1,19929,55,158,62,27,"62
"
1,19930,54,96,107,25,"54
"
1,19930,55,157,62,29,"64
"
1,19931,54,98,107,22,"55
"
1,19931,55,156,63,29,"62
"
1,19932,54,97,108,24,"58
"
1,19932,55,154,62,29,"65
"
1,19933,54,97,108,25,"56
"
1,19933,55,156,61,27,"63
"
1,19934,54,98,109,24,"57
"
1,19934,55,154,60,29,"63
"
1,19935,54,98,108,23,"56
"
1,19935,55,155,59,28,"60
"
1,19936,54,99,111,23,"55
"
1,19936,55,155,58,27,"61
"
1,19937,54,100,110,23,"55
"
1,19937,55,155,57,29,"62
"
1,19938,54,100,109,22,"58
"
1,19938,55,154,56,27,"63
"
1,19939,54,100,111,22,"58
"
1,19939,55,156,55,26,"63
"
1,19940,54,101,112,22,"58
"
1,19940,55,156,55,25,"64
"
1,19941,54,101,112,23,"60
"
1,19941,55,155,52,26,"67
"
1,19942,54,101,115,23,"57
"
1,19942,55,155,55,28,"64
"
1,19943,54,100,115,23,"57
"
1,19943,55,155,53,25,"64
"
1,19944,54,101,116,23,"57
"
1,19944,55,153,52,29,"66
"
1,19945,54,101,116,24,"58
"
1,19945,55,153,52,29,"64
"
1,19946,54,100,116,26,"57
"
1,19946,55,152,52,27,"65
"
1,19947,54,101,117,24,"56
"
1,19947,55,150,50,30,"64
"
1,19948,54,101,117,24,"57
"
1,19948,55,150,49,30,"62
"
1,19949,54,102,117,24,"58
"
1,19949,55,151,49,29,"59
"
1,19950,54,102,119,23,"55
"
1,19950,55,150,48,29,"63
"
1,19951,54,102,118,23,"60
"
1,19951,55,149,47,29,"62
"
1,19952,54,103,120,23,"57
"
1,19952,55,149,47,31,"63
"
1,19953,54,103,122,23,"55
"
1,19953,55,148,47,30,"64
"
1,19954,54,103,121,24,"60
"
1,19954,55,148,46,30,"63
"
1,19955,54,105,121,23,"59
"
1,19955,55,148,45,29,"62
"
1,19956,54,105,124,21,"57
"
1,19956,55,148,46,27,"63
"
1,19957,54,105,124,20,"58
"
1,19957,55,148,43,26,"65
"
1,19958,54,106,123,20,"57
"
1,19958,55,149,42,26,"66
"
1,19959,54,106,124,22,"56
"
1,19959,55,148,43,26,"61
"
1,19960,54,106,125,21,"55
"
1,19960,55,149,41,25,"59
"
1,19961,54,107,125,19,"57
"
1,19961,55,148,41,26,"61
"
1,19962,54,104,126,26,"60
"
1,19962,55,148,39,29,"61
"
1,19963,54,107,127,20,"58
"
1,19963,55,147,39,28,"62
"
1,19964,54,107,128,21,"58
"
1,19964,55,147,39,29,"61
"
1,19965,54,106,128,22,"59
"
1,19965,55,148,38,26,"63
"
1,19966,54,107,129,22,"60
"
1,19966,55,148,38,27,"62
"
1,19967,54,107,131,23,"57
"
1,19967,55,148,36,25,"64
"
1,19968,54,106,131,25,"62
"
1,19968,55,147,36,27,"65
"
1,19969,54,107,131,25,"55
"
1,19969,55,147,35,27,"66
"
1,19970,54,107,130,24,"57
"
1,19970,55,147,34,27,"66
"
1,19971,54,107,133,24,"52
"
1,19971,55,146,33,29,"68
"
1,19972,54,107,132,24,"55
"
1,19972,55,146,34,27,"62
"
1,19973,54,107,133,23,"56
"
1,19973,55,144,31,29,"65
"
1,19974,54,106,134,26,"59
"
1,19974,55,144,31,29,"63
"
1,19975,54,109,135,23,"56
"
1,19975,55,144,31,28,"60
"
1,19976,54,108,135,23,"56
"
1,19976,55,144,31,28,"60
"
1,19977,54,109,136,22,"54
"
1,19977,55,143,31,28,"59
"
1,19978,54,110,138,20,"55
"
1,19978,55,142,30,29,"62
"
1,19979,54,110,139,23,"54
"
1,19979,55,142,30,29,"62
"
1,19980,54,109,137,23,"56
"
1,19980,55,142,29,28,"64
"
1,19981,54,111,138,23,"57
"
1,19981,55,142,28,30,"63
"
1,19982,54,110,139,26,"55
"
1,19982,55,142,28,29,"65
"
1,19983,54,112,139,21,"55
"
1,19983,55,142,27,28,"64
"
1,19984,54,112,140,21,"57
"
1,19984,55,142,25,28,"65
"
1,19985,54,112,141,23,"55
"
1,19985,55,141,25,28,"62
"
1,19986,54,111,141,25,"54
"
1,19986,55,141,25,28,"61
"
1,19987,54,112,142,22,"49
"
1,19987,55,141,23,28,"60
"
1,19988,54,112,143,24,"52
"
1,19988,55,142,22,26,"60
"
1,19989,54,112,145,23,"50
"
1,19989,55,142,22,29,"61
"
1,19990,54,112,145,24,"52
"
1,19990,55,142,22,27,"63
"
1,19991,54,112,146,24,"51
"
1,19991,55,142,21,25,"64
"
1,19992,54,111,146,25,"50
"
1,19992,55,142,20,30,"64
"
1,19993,54,112,147,27,"50
"
1,19993,55,141,21,29,"62
"
1,19994,54,112,147,25,"52
"
1,19994,55,141,19,27,"65
"
1,19995,54,113,148,24,"52
"
1,19995,55,142,19,27,"62
"
1,19996,54,114,148,23,"54
"
1,19996,55,140,18,29,"66
"
1,19997,54,114,149,23,"52
"
1,19997,55,141,17,28,"63
"
1,19998,54,114,150,24,"57
"
1,19998,55,139,16,29,"63
"
1,19999,54,113,149,25,"56
"
1,19999,55,138,16,31,"60
"
1,20000,54,113,152,25,"51
"
1,20000,55,138,15,30,"62
"
1,20001,54,114,153,24,"49
"
1,20001,55,138,14,29,"63
"
1,20002,54,114,152,26,"54
"
1,20002,55,137,14,30,"63
"
1,20003,54,115,154,24,"54
"
1,20003,55,136,16,33,"62
"
1,20004,54,116,154,22,"52
"
1,20004,55,136,13,31,"61
"
1,20005,54,116,155,23,"52
"
1,20005,55,136,13,29,"62
"
1,20006,54,116,154,24,"54
"
1,20006,55,136,13,28,"63
"
1,20007,54,117,156,22,"51
"
1,20007,55,136,12,29,"65
"
1,20008,54,118,156,20,"51
"
1,20008,55,136,11,27,"64
"
1,20009,54,119,157,20,"52
"
1,20009,55,136,13,27,"64
"
1,20010,54,117,158,23,"51
"
1,20010,55,136,11,28,"63
"
1,20011,54,119,159,25,"50
"
1,20011,55,135,11,27,"61
"
1,20012,54,117,160,26,"46
"
1,20012,55,135,10,27,"58
"
1,20013,54,118,160,22,"49
"
1,20013,55,134,9,26,"61
"
1,20014,54,118,162,24,"47
"
1,20014,55,134,7,29,"61
"
1,20015,54,117,163,25,"48
"
1,20015,55,135,7,26,"59
"
1,20016,54,118,163,24,"48
"
1,20016,55,134,6,28,"60
"
1,20017,54,117,163,26,"47
"
1,20017,55,133,5,28,"63
"
1,20018,54,118,164,23,"47
"
1,20018,55,133,6,30,"62
"
1,20019,54,118,164,24,"50
"
1,20019,55,134,4,28,"60
"
1,20020,54,119,165,24,"49
"
1,20020,55,133,5,30,"61
"
1,20021,54,119,166,23,"49
"
1,20021,55,132,4,29,"62
"
1,20022,54,120,168,21,"49
"
1,20022,55,132,4,29,"61
"
1,20023,54,120,168,24,"49
"
1,20023,55,130,2,28,"62
"
1,20024,54,120,169,23,"49
"
1,20024,55,130,3,32,"64
"
1,20025,54,121,169,22,"51
"
1,20025,55,130,2,31,"62
"
1,20026,54,122,170,22,"47
"
1,20026,55,130,1,29,"60
"
1,20027,54,123,171,21,"48
"
1,20027,55,128,1,29,"60
"
1,20028,54,122,169,21,"49
"
1,20028,55,127,1,31,"60
"
1,20029,54,123,171,21,"50
"
1,20029,55,127,1,28,"59
"
1,20030,54,124,172,23,"47
"
1,20030,55,124,1,32,"57
"
1,20031,54,123,173,23,"46
"
1,20031,55,124,1,30,"55
"
1,20032,54,124,173,22,"47
"
1,20032,55,123,1,32,"56
"
1,20033,56,218,168,26,"68
"
1,20034,56,216,168,26,"69
"
1,20035,56,214,166,30,"71
"
1,20036,56,213,164,30,"73
"
1,20037,56,212,164,29,"69
"
1,20038,56,211,163,29,"71
"
1,20039,56,208,161,29,"73
"
1,20040,56,207,158,31,"70
"
1,20041,56,207,157,30,"71
"
1,20042,56,205,151,30,"77
"
1,20043,56,206,152,25,"70
"
1,20044,56,204,150,28,"72
"
1,20045,56,203,149,29,"71
"
1,20046,56,203,148,26,"67
"
1,20047,56,202,148,30,"67
"
1,20048,56,202,145,28,"71
"
1,20049,56,199,142,28,"72
"
1,20050,56,198,140,29,"72
"
1,20051,56,198,139,28,"71
"
1,20052,56,196,138,31,"73
"
1,20053,56,195,137,29,"69
"
1,20054,56,195,137,30,"65
"
1,20055,56,193,133,31,"66
"
1,20056,56,191,133,32,"68
"
1,20057,56,191,130,30,"71
"
1,20058,56,189,129,30,"69
"
1,20059,56,189,126,28,"74
"
1,20060,56,188,125,27,"73
"
1,20061,56,187,123,29,"72
"
1,20062,56,187,122,27,"69
"
1,20063,56,185,123,27,"66
"
1,20064,56,186,120,25,"64
"
1,20065,56,184,119,26,"67
"
1,20066,56,184,117,28,"70
"
1,20067,56,183,113,28,"72
"
1,20068,56,182,112,26,"73
"
1,20069,56,180,111,29,"72
"
1,20070,56,181,111,29,"69
"
1,20071,56,179,109,31,"67
"
1,20072,56,178,109,30,"65
"
1,20073,56,178,106,29,"68
"
1,20074,56,177,105,27,"68
"
1,20075,56,175,103,30,"75
"
1,20076,56,175,100,29,"74
"
1,20077,56,174,98,28,"73
"
1,20078,56,173,96,30,"73
"
1,20079,56,172,96,28,"71
"
1,20080,56,172,96,24,"68
"
1,20081,56,171,95,28,"66
"
1,20082,56,171,93,26,"65
"
1,20083,56,170,92,27,"68
"
1,20084,56,168,90,28,"70
"
1,20085,56,167,87,30,"72
"
1,20086,56,167,85,27,"73
"
1,20087,56,165,84,28,"74
"
1,20088,56,163,85,29,"69
"
1,20089,56,164,83,29,"68
"
1,20090,56,162,83,30,"63
"
1,20091,56,161,83,30,"63
"
1,20092,56,160,80,29,"64
"
1,20093,56,159,77,31,"67
"
1,20094,56,159,76,28,"70
"
1,20095,56,158,74,25,"70
"
1,20096,56,156,71,27,"72
"
1,20097,56,155,70,27,"68
"
1,20098,56,156,71,26,"65
"
1,20099,56,155,69,26,"64
"
1,20100,56,154,69,28,"61
"
1,20101,56,156,68,25,"63
"
1,20102,56,154,65,28,"68
"
1,20103,56,151,61,31,"70
"
1,20104,56,151,61,27,"71
"
1,20105,56,151,60,28,"69
"
1,20106,56,150,58,28,"68
"
1,20107,56,148,57,30,"65
"
1,20108,56,149,57,27,"64
"
1,20109,56,148,57,28,"63
"
1,20110,56,147,57,28,"61
"
1,20111,56,145,53,28,"66
"
1,20112,56,145,51,28,"65
"
1,20113,56,144,49,29,"69
"
1,20114,56,144,48,26,"69
"
1,20115,56,144,47,25,"68
"
1,20116,56,143,45,25,"66
"
1,20117,56,144,46,26,"59
"
1,20118,56,144,44,23,"64
"
1,20119,56,144,43,27,"63
"
1,20120,56,141,39,24,"69
"
1,20121,56,142,38,26,"69
"
1,20122,56,142,36,25,"70
"
1,20123,56,140,34,26,"71
"
1,20124,56,138,33,28,"68
"
1,20125,56,139,34,26,"64
"
1,20126,56,138,33,27,"64
"
1,20127,56,138,32,25,"61
"
1,20128,56,136,31,29,"65
"
1,20129,56,136,27,26,"65
"
1,20130,56,133,24,28,"68
"
1,20131,56,133,23,29,"69
"
1,20132,56,133,20,25,"72
"
1,20133,56,135,21,22,"69
"
1,20134,56,132,20,24,"66
"
1,20135,56,133,18,24,"68
"
1,20136,56,133,18,25,"68
"
1,20137,56,133,17,24,"62
"
1,20138,56,132,16,26,"65
"
1,20139,56,132,13,25,"68
"
1,20140,56,132,11,23,"68
"
1,20141,56,131,11,25,"67
"
1,20142,56,132,10,24,"69
"
1,20143,56,131,8,26,"66
"
1,20144,56,129,8,28,"65
"
1,20145,56,129,7,29,"65
"
1,20146,56,129,6,25,"64
"
1,20147,56,129,6,24,"64
"
1,20148,56,129,4,24,"66
"
1,20149,56,131,3,20,"67
"
1,20150,56,130,1,22,"66
"
1,20151,56,130,1,22,"66
"
1,20152,56,132,1,19,"66
"
1,20153,56,132,1,18,"63
"
1,20154,56,132,1,22,"60
"
1,20205,57,32,1,22,"56
"
1,20206,57,32,1,23,"57
"
1,20207,57,33,1,22,"58
"
1,20208,57,33,2,20,"60
"
1,20209,57,34,2,21,"60
"
1,20210,57,32,3,22,"61
"
1,20211,57,34,4,21,"61
"
1,20212,57,34,5,20,"61
"
1,20213,57,34,5,22,"59
"
1,20214,57,35,5,20,"59
"
1,20215,57,34,5,20,"58
"
1,20216,57,34,5,21,"59
"
1,20217,57,36,6,19,"57
"
1,20217,58,84,1,25,"58
"
1,20218,57,35,7,22,"59
"
1,20218,58,85,1,25,"58
"
1,20219,57,34,6,24,"61
"
1,20219,58,84,2,27,"59
"
1,20220,57,34,7,21,"61
"
1,20220,58,86,3,25,"58
"
1,20221,57,34,7,23,"61
"
1,20221,58,85,3,27,"59
"
1,20222,57,35,9,20,"61
"
1,20222,58,86,4,25,"59
"
1,20223,57,35,10,19,"61
"
1,20223,58,88,5,24,"58
"
1,20224,57,37,10,21,"62
"
1,20224,58,88,4,24,"57
"
1,20225,57,36,10,20,"61
"
1,20225,58,89,4,22,"59
"
1,20226,57,36,11,21,"61
"
1,20226,58,89,5,23,"59
"
1,20227,57,38,11,19,"61
"
1,20227,58,90,7,21,"59
"
1,20228,57,38,11,19,"61
"
1,20228,58,90,7,22,"59
"
1,20229,57,38,12,20,"60
"
1,20229,58,90,8,23,"61
"
1,20230,57,37,12,23,"62
"
1,20230,58,90,8,24,"60
"
1,20231,57,38,13,23,"62
"
1,20231,58,91,11,24,"58
"
1,20232,57,38,14,21,"60
"
1,20232,58,91,11,24,"58
"
1,20233,57,38,15,22,"62
"
1,20233,58,92,11,24,"59
"
1,20234,57,40,16,20,"61
"
1,20234,58,93,12,23,"59
"
1,20235,57,40,17,21,"63
"
1,20235,58,93,13,23,"57
"
1,20236,57,41,18,19,"60
"
1,20236,58,93,12,25,"60
"
1,20237,57,40,17,20,"63
"
1,20237,58,94,12,23,"58
"
1,20238,57,40,18,21,"60
"
1,20238,58,94,13,25,"61
"
1,20239,57,42,19,21,"59
"
1,20239,58,95,15,26,"59
"
1,20240,57,41,20,22,"60
"
1,20240,58,95,16,27,"59
"
1,20241,57,42,20,21,"59
"
1,20241,58,97,17,25,"62
"
1,20242,57,41,20,21,"59
"
1,20242,58,96,17,26,"62
"
1,20243,57,43,20,21,"61
"
1,20243,58,99,18,23,"59
"
1,20244,57,42,20,21,"62
"
1,20244,58,99,19,25,"59
"
1,20245,57,42,20,21,"62
"
1,20245,58,98,19,26,"60
"
1,20246,57,42,22,22,"61
"
1,20246,58,99,18,24,"60
"
1,20247,57,44,23,20,"61
"
1,20247,58,100,18,25,"62
"
1,20248,57,42,24,22,"60
"
1,20248,58,100,20,25,"61
"
1,20249,57,42,22,24,"65
"
1,20249,58,101,20,24,"64
"
1,20250,57,44,25,19,"61
"
1,20250,58,100,22,26,"61
"
1,20251,57,46,24,21,"60
"
1,20251,58,103,25,22,"59
"
1,20252,57,45,25,21,"61
"
1,20252,58,103,25,24,"60
"
1,20253,57,45,25,22,"59
"
1,20253,58,103,25,25,"60
"
1,20254,57,45,24,23,"62
"
1,20254,58,102,26,26,"60
"
1,20255,57,46,26,21,"61
"
1,20255,58,104,29,23,"57
"
1,20256,57,47,28,23,"59
"
1,20256,58,103,27,25,"59
"
1,20257,57,48,27,23,"61
"
1,20257,58,104,27,24,"60
"
1,20258,57,48,28,23,"60
"
1,20258,58,104,29,25,"57
"
1,20259,57,49,29,22,"60
"
1,20259,58,103,28,27,"58
"
1,20260,57,51,30,22,"64
"
1,20260,58,105,30,30,"58
"
1,20261,57,50,30,22,"62
"
1,20261,58,105,29,28,"65
"
1,20262,57,50,31,23,"61
"
1,20262,58,106,32,27,"60
"
1,20263,57,51,31,22,"61
"
1,20263,58,106,31,28,"63
"
1,20264,57,52,31,22,"60
"
1,20264,58,105,34,28,"60
"
1,20265,57,54,31,21,"60
"
1,20265,58,108,35,29,"59
"
1,20266,57,54,33,23,"59
"
1,20266,58,110,36,25,"58
"
1,20267,57,54,33,20,"60
"
1,20267,58,110,36,26,"59
"
1,20268,57,55,34,21,"59
"
1,20268,58,111,37,25,"59
"
1,20269,57,55,34,21,"59
"
1,20269,58,111,37,23,"60
"
1,20270,57,56,35,21,"61
"
1,20270,58,111,36,24,"59
"
1,20271,57,56,36,21,"59
"
1,20271,58,111,38,23,"59
"
1,20272,57,56,36,22,"59
"
1,20272,58,112,39,24,"59
"
1,20273,57,57,38,20,"58
"
1,20273,58,113,40,24,"60
"
1,20274,57,58,38,22,"62
"
1,20274,58,114,41,21,"60
"
1,20275,57,59,39,22,"59
"
1,20275,58,113,42,24,"61
"
1,20276,57,61,40,19,"58
"
1,20276,58,114,44,24,"58
"
1,20277,57,60,38,22,"60
"
1,20277,58,115,45,24,"59
"
1,20278,57,61,40,21,"58
"
1,20278,58,115,45,25,"60
"
1,20279,57,62,39,21,"59
"
1,20279,58,115,45,23,"61
"
1,20280,57,62,39,21,"61
"
1,20280,58,116,46,24,"56
"
1,20281,57,62,40,23,"59
"
1,20281,58,117,46,25,"58
"
1,20282,57,63,40,23,"61
"
1,20282,58,117,47,25,"58
"
1,20283,57,64,42,24,"61
"
1,20283,58,117,49,26,"58
"
1,20284,57,64,42,23,"61
"
1,20284,58,117,49,27,"59
"
1,20285,57,65,45,22,"59
"
1,20285,58,118,50,28,"58
"
1,20286,57,65,45,23,"61
"
1,20286,58,120,51,25,"59
"
1,20287,57,66,44,22,"63
"
1,20287,58,120,52,26,"62
"
1,20288,57,67,47,23,"59
"
1,20288,58,122,53,24,"60
"
1,20289,57,68,46,21,"60
"
1,20289,58,122,54,24,"59
"
1,20290,57,68,46,22,"59
"
1,20290,58,122,54,27,"60
"
1,20291,57,68,47,23,"60
"
1,20291,58,124,54,23,"59
"
1,20292,57,70,47,21,"61
"
1,20292,58,125,56,24,"58
"
1,20293,57,71,48,20,"61
"
1,20293,58,124,54,25,"60
"
1,20294,57,71,49,22,"61
"
1,20294,58,124,56,25,"60
"
1,20295,57,71,48,22,"64
"
1,20295,58,126,59,23,"60
"
1,20296,57,72,50,20,"61
"
1,20296,58,125,59,26,"60
"
1,20297,57,72,51,21,"61
"
1,20297,58,128,61,22,"59
"
1,20298,57,75,52,18,"58
"
1,20298,58,128,62,22,"59
"
1,20299,57,75,53,19,"60
"
1,20299,58,128,61,23,"61
"
1,20300,57,74,53,23,"60
"
1,20300,58,129,63,23,"59
"
1,20301,57,74,53,22,"61
"
1,20301,58,130,64,22,"58
"
1,20302,57,76,54,19,"60
"
1,20302,58,131,64,24,"57
"
1,20303,57,77,54,19,"61
"
1,20303,58,132,65,23,"58
"
1,20304,57,76,56,23,"57
"
1,20304,58,131,64,25,"60
"
1,20305,57,76,55,23,"60
"
1,20305,58,133,65,26,"61
"
1,20306,57,76,56,23,"60
"
1,20306,58,134,66,25,"60
"
1,20307,57,77,56,23,"61
"
1,20307,58,135,66,24,"62
"
1,20308,57,77,57,24,"63
"
1,20308,58,137,68,26,"61
"
1,20309,57,78,61,24,"59
"
1,20309,58,137,69,25,"60
"
1,20310,57,79,61,23,"61
"
1,20310,58,138,70,26,"60
"
1,20311,57,81,61,20,"61
"
1,20311,58,139,70,25,"59
"
1,20312,57,81,62,21,"59
"
1,20312,58,140,70,25,"58
"
1,20313,57,83,62,20,"60
"
1,20313,58,142,71,23,"59
"
