cid,fid,pid,x1,y1,w,h
2,21729,63,154,97,27,"67
"
2,21730,59,142,44,26,"66
"
2,21730,60,167,36,20,"62
"
2,21730,62,133,131,28,"66
"
2,21730,63,154,100,28,"68
"
2,21731,59,142,43,24,"68
"
2,21731,60,166,35,23,"64
"
2,21731,62,133,132,28,"70
"
2,21731,63,155,101,26,"68
"
2,21732,59,143,45,25,"65
"
2,21732,60,167,35,23,"64
"
2,21732,62,133,134,29,"70
"
2,21732,63,157,103,26,"67
"
2,21733,59,143,46,23,"65
"
2,21733,60,168,37,23,"62
"
2,21733,62,133,135,29,"69
"
2,21733,63,155,105,27,"66
"
2,21734,59,143,47,27,"64
"
2,21734,60,170,36,23,"64
"
2,21734,62,133,138,31,"67
"
2,21734,63,157,106,25,"67
"
2,21735,59,143,47,26,"62
"
2,21735,60,169,38,24,"61
"
2,21735,62,133,139,30,"64
"
2,21735,63,157,107,26,"67
"
2,21736,59,143,48,27,"63
"
2,21736,60,170,39,25,"61
"
2,21736,62,132,140,31,"66
"
2,21736,63,156,107,27,"67
"
2,21737,59,145,47,24,"64
"
2,21737,60,170,39,27,"65
"
2,21737,62,134,142,28,"62
"
2,21737,63,158,109,24,"65
"
2,21738,59,144,48,28,"66
"
2,21738,60,171,41,28,"65
"
2,21738,62,133,142,31,"64
"
2,21738,63,157,109,28,"64
"
2,21739,59,144,50,26,"62
"
2,21739,60,171,41,26,"65
"
2,21739,62,134,140,28,"67
"
2,21739,63,156,109,29,"65
"
2,21740,59,144,51,28,"61
"
2,21740,60,172,42,27,"66
"
2,21740,62,133,143,30,"65
"
2,21740,63,156,109,28,"67
"
2,21741,59,144,52,28,"64
"
2,21741,60,172,43,28,"65
"
2,21741,62,134,145,31,"66
"
2,21741,63,157,112,28,"68
"
2,21742,59,144,53,28,"62
"
2,21742,60,174,45,26,"62
"
2,21742,62,136,147,28,"68
"
2,21742,63,157,115,29,"65
"
2,21743,59,146,54,26,"62
"
2,21743,60,172,46,29,"62
"
2,21743,62,133,148,30,"73
"
2,21743,63,157,115,29,"69
"
2,21744,59,147,55,26,"64
"
2,21744,60,174,47,28,"61
"
2,21744,62,133,151,33,"70
"
2,21744,63,155,115,29,"70
"
2,21745,59,147,56,26,"64
"
2,21745,60,174,46,29,"64
"
2,21745,62,134,153,30,"67
"
2,21745,63,156,119,29,"66
"
2,21746,59,148,56,25,"65
"
2,21746,60,176,48,24,"62
"
2,21746,62,135,155,29,"66
"
2,21746,63,154,119,32,"69
"
2,21747,59,147,58,28,"62
"
2,21747,60,176,47,26,"65
"
2,21747,62,134,155,29,"66
"
2,21747,63,155,120,31,"68
"
2,21748,59,149,57,27,"66
"
2,21748,60,178,48,25,"63
"
2,21748,62,135,156,29,"65
"
2,21748,63,153,121,33,"67
"
2,21749,59,148,56,28,"66
"
2,21749,60,178,49,26,"65
"
2,21749,62,134,157,28,"66
"
2,21749,63,153,122,32,"66
"
2,21750,59,150,59,28,"64
"
2,21750,60,180,51,26,"64
"
2,21750,62,135,160,27,"65
"
2,21750,63,152,125,33,"62
"
2,21751,59,148,60,31,"61
"
2,21751,60,179,50,28,"67
"
2,21751,62,134,160,27,"71
"
2,21751,63,153,123,31,"65
"
2,21752,59,149,61,29,"65
"
2,21752,60,182,52,24,"67
"
2,21752,62,134,162,29,"70
"
2,21752,63,150,123,35,"66
"
2,21753,59,150,62,29,"63
"
2,21753,60,181,54,26,"66
"
2,21753,62,133,164,26,"70
"
2,21753,63,154,126,31,"70
"
2,21754,59,151,64,30,"65
"
2,21754,60,182,53,25,"66
"
2,21754,62,131,164,30,"72
"
2,21754,63,153,128,31,"70
"
2,21755,59,150,65,29,"64
"
2,21755,60,183,55,24,"67
"
2,21755,62,131,167,29,"67
"
2,21755,63,153,130,29,"68
"
2,21756,59,150,66,27,"66
"
2,21756,60,185,55,23,"65
"
2,21756,62,130,168,31,"66
"
2,21756,63,153,131,29,"72
"
2,21757,59,150,67,27,"64
"
2,21757,60,184,55,25,"64
"
2,21757,62,131,169,28,"66
"
2,21757,63,153,132,27,"72
"
2,21758,59,150,66,28,"65
"
2,21758,60,186,57,25,"60
"
2,21758,62,130,169,29,"64
"
2,21758,63,152,134,29,"70
"
2,21759,59,152,69,25,"64
"
2,21759,60,185,57,27,"62
"
2,21759,62,130,169,32,"64
"
2,21759,63,153,136,27,"67
"
2,21760,59,150,68,28,"67
"
2,21760,60,186,58,25,"63
"
2,21760,62,131,170,28,"65
"
2,21760,63,151,138,30,"65
"
2,21761,59,152,69,27,"64
"
2,21761,60,185,59,29,"62
"
2,21761,62,132,173,25,"63
"
2,21761,63,151,138,29,"66
"
2,21762,59,152,70,28,"63
"
2,21762,60,184,61,29,"60
"
2,21762,62,130,174,29,"64
"
2,21762,63,151,138,27,"64
"
2,21763,59,154,71,26,"63
"
2,21763,60,184,60,30,"68
"
2,21763,62,129,175,29,"63
"
2,21763,63,149,138,30,"67
"
2,21764,59,153,71,28,"64
"
2,21764,60,185,63,27,"58
"
2,21764,62,129,176,30,"62
"
2,21764,63,149,142,30,"64
"
2,21765,59,154,72,29,"68
"
2,21765,60,183,63,29,"66
"
2,21765,62,128,176,28,"63
"
2,21765,63,148,142,29,"64
"
2,21766,59,155,73,28,"67
"
2,21766,60,184,64,30,"64
"
2,21766,62,127,179,31,"59
"
2,21766,63,146,145,34,"65
"
2,21767,59,155,75,28,"67
"
2,21767,60,183,64,31,"68
"
2,21767,62,126,179,28,"60
"
2,21767,63,144,147,33,"65
"
2,21768,59,157,77,27,"65
"
2,21768,60,186,67,27,"63
"
2,21768,62,128,180,28,"58
"
2,21768,63,144,148,33,"68
"
2,21769,59,156,78,29,"66
"
2,21769,60,185,67,29,"64
"
2,21769,62,126,180,31,"59
"
2,21769,63,143,149,32,"65
"
2,21770,59,156,79,30,"64
"
2,21770,60,188,67,26,"64
"
2,21770,62,126,184,28,"55
"
2,21770,63,142,151,31,"64
"
2,21771,59,158,79,27,"64
"
2,21771,60,186,68,28,"60
"
2,21771,62,125,184,29,"53
"
2,21771,63,140,151,33,"65
"
2,21772,59,157,80,29,"66
"
2,21772,60,190,70,24,"63
"
2,21772,62,125,186,27,"53
"
2,21772,63,141,153,30,"66
"
2,21773,59,158,80,28,"63
"
2,21773,60,191,71,26,"61
"
2,21773,62,123,187,28,"51
"
2,21773,63,137,153,34,"63
"
2,21774,59,160,81,28,"66
"
2,21774,60,190,71,25,"63
"
2,21774,63,138,154,32,"63
"
2,21775,59,160,81,26,"61
"
2,21775,60,190,72,26,"65
"
2,21775,63,137,154,30,"65
"
2,21776,59,160,82,24,"64
"
2,21776,60,192,74,23,"64
"
2,21776,63,136,156,29,"68
"
2,21777,59,159,83,29,"67
"
2,21777,60,192,75,26,"63
"
2,21777,63,134,156,32,"67
"
2,21778,59,160,85,28,"67
"
2,21778,60,194,75,23,"63
"
2,21778,63,133,160,31,"67
"
2,21779,59,160,86,29,"65
"
2,21779,60,192,75,25,"67
"
2,21779,63,131,160,31,"65
"
2,21780,59,161,87,29,"68
"
2,21780,60,194,77,24,"64
"
2,21780,63,132,162,29,"70
"
2,21781,59,160,89,30,"66
"
2,21781,60,193,78,27,"64
"
2,21781,63,131,164,31,"68
"
2,21782,59,161,90,29,"65
"
2,21782,60,195,79,24,"63
"
2,21782,63,130,164,29,"66
"
2,21783,59,162,92,28,"66
"
2,21783,60,195,79,25,"65
"
2,21783,63,130,167,25,"65
"
2,21784,59,162,92,27,"63
"
2,21784,60,195,78,26,"66
"
2,21784,63,127,165,27,"68
"
2,21785,59,163,92,27,"63
"
2,21785,60,195,80,25,"64
"
2,21785,63,127,168,27,"65
"
2,21786,59,162,92,28,"64
"
2,21786,60,195,82,26,"65
"
2,21786,63,125,167,28,"65
"
2,21787,59,163,93,27,"63
"
2,21787,60,192,83,27,"68
"
2,21787,63,123,168,29,"62
"
2,21788,59,165,94,26,"63
"
2,21788,60,192,85,30,"65
"
2,21789,59,164,92,28,"69
"
2,21789,60,192,86,29,"65
"
2,21790,59,164,96,31,"66
"
2,21790,60,194,86,27,"66
"
2,21791,59,166,97,27,"67
"
2,21791,60,193,87,29,"66
"
2,21792,59,165,98,30,"69
"
2,21792,60,195,87,25,"68
"
2,21793,59,167,100,27,"66
"
2,21793,60,194,90,27,"66
"
2,21794,59,168,100,29,"68
"
2,21794,60,196,90,25,"65
"
2,21795,59,169,102,26,"66
"
2,21795,60,194,92,28,"63
"
2,21796,59,169,102,28,"68
"
2,21796,60,196,90,28,"66
"
2,21797,59,171,103,27,"64
"
2,21797,60,196,93,29,"61
"
2,21798,59,170,103,30,"65
"
2,21798,60,200,93,26,"65
"
2,21799,59,171,104,27,"64
"
2,21799,60,197,96,29,"63
"
2,21800,59,171,105,30,"64
"
2,21800,60,199,96,27,"65
"
2,21801,59,172,105,27,"63
"
2,21801,60,199,97,29,"65
"
2,21802,59,170,106,30,"64
"
2,21802,60,200,98,26,"67
"
2,21803,59,173,107,26,"67
"
2,21803,60,201,99,25,"65
"
2,21804,59,172,110,29,"65
"
2,21804,60,203,101,26,"65
"
2,21805,59,171,111,30,"65
"
2,21805,60,202,102,27,"64
"
2,21806,59,171,112,28,"69
"
2,21806,60,202,102,28,"65
"
2,21807,59,172,114,28,"67
"
2,21807,60,201,102,28,"64
"
2,21808,59,172,116,26,"67
"
2,21808,60,202,103,26,"65
"
2,21809,59,173,116,28,"69
"
2,21809,60,201,103,29,"64
"
2,21810,59,172,117,31,"66
"
2,21810,60,202,106,29,"62
"
2,21811,59,174,117,28,"65
"
2,21811,60,201,107,29,"63
"
2,21812,59,172,118,33,"68
"
2,21812,60,203,108,27,"65
"
2,21813,59,173,118,28,"66
"
2,21813,60,200,110,30,"65
"
2,21814,59,175,119,28,"65
"
2,21814,60,203,111,29,"58
"
2,21815,59,174,121,27,"62
"
2,21815,60,199,113,33,"63
"
2,21816,59,176,123,26,"63
"
2,21816,60,202,114,31,"69
"
2,21817,59,177,124,25,"66
"
2,21817,60,201,116,31,"68
"
2,21818,59,177,122,26,"70
"
2,21818,60,202,116,29,"65
"
2,21819,59,176,125,28,"70
"
2,21819,60,202,116,31,"71
"
2,21820,59,178,127,27,"70
"
2,21820,60,204,119,26,"67
"
2,21821,59,177,128,28,"68
"
2,21821,60,203,119,27,"67
"
2,21822,59,179,131,27,"65
"
2,21822,60,207,121,24,"64
"
2,21823,59,179,130,27,"67
"
2,21823,60,204,122,27,"68
"
2,21824,59,179,132,29,"66
"
2,21824,60,207,123,25,"67
"
2,21825,59,181,132,27,"67
"
2,21825,60,206,124,27,"71
"
2,21826,59,181,134,29,"64
"
2,21826,60,209,126,24,"67
"
2,21827,59,181,135,27,"64
"
2,21827,60,208,126,25,"70
"
2,21828,59,182,135,28,"70
"
2,21828,60,211,128,24,"68
"
2,21829,59,180,138,29,"67
"
2,21829,60,210,129,23,"66
"
2,21830,59,180,137,31,"72
"
2,21830,60,211,131,24,"64
"
2,21831,59,181,139,29,"69
"
2,21831,60,210,131,26,"66
"
2,21832,59,181,140,29,"69
"
2,21832,60,211,132,25,"65
"
2,21833,59,181,141,30,"70
"
2,21833,60,212,132,26,"66
"
2,21834,59,182,143,30,"66
"
2,21834,60,212,132,27,"68
"
2,21835,59,182,142,29,"67
"
2,21835,60,210,134,28,"66
"
2,21836,59,185,145,28,"64
"
2,21836,60,213,137,27,"62
"
2,21837,59,184,143,26,"66
"
2,21837,60,208,137,31,"69
"
2,21838,59,186,144,29,"67
"
2,21838,60,213,138,29,"68
"
2,21839,59,185,144,27,"68
"
2,21839,60,210,138,26,"70
"
2,21840,59,186,146,29,"66
"
2,21840,60,214,141,24,"70
"
2,21841,59,186,146,28,"70
"
2,21841,60,210,140,27,"70
"
2,21842,59,189,149,26,"69
"
2,21842,60,215,142,22,"69
"
2,21843,59,189,151,26,"67
"
2,21843,60,213,142,26,"67
"
2,21844,59,189,149,28,"72
"
2,21844,60,214,143,26,"68
"
2,21845,59,191,151,25,"71
"
2,21845,60,214,144,26,"65
"
2,21846,59,192,152,26,"70
"
2,21846,60,215,145,26,"66
"
2,21847,59,193,154,23,"68
"
2,21847,60,214,147,28,"65
"
2,21848,59,193,155,27,"67
"
2,21848,60,217,146,25,"68
"
2,21849,59,192,154,26,"69
"
2,21849,60,215,148,28,"68
"
2,21850,59,193,155,26,"66
"
2,21850,60,217,149,25,"68
"
2,21851,59,193,157,25,"66
"
2,21851,60,217,151,27,"70
"
2,21852,59,193,158,27,"67
"
2,21852,60,219,152,26,"67
"
2,21853,59,194,157,26,"71
"
2,21853,60,218,151,26,"72
"
2,21854,59,195,159,27,"74
"
2,21854,60,221,153,25,"68
"
2,21855,59,196,162,24,"69
"
2,21855,60,219,154,28,"66
"
2,21856,59,195,162,26,"68
"
2,21856,60,220,154,27,"66
"
2,21857,59,193,163,28,"73
"
2,21857,60,219,155,28,"65
"
2,21858,59,195,164,30,"71
"
2,21858,60,223,155,24,"65
"
2,21859,59,194,165,28,"68
"
2,21859,60,220,155,29,"65
"
2,21860,59,195,166,30,"69
"
2,21860,60,224,156,24,"69
"
2,21861,59,196,167,28,"70
"
2,21861,60,222,159,27,"68
"
2,21862,59,197,168,28,"66
"
2,21862,60,225,160,24,"65
"
2,21863,59,198,168,26,"67
"
2,21863,60,224,160,25,"71
"
2,21864,59,200,168,26,"67
"
2,21864,60,226,162,20,"69
"
2,21865,59,198,169,27,"69
"
2,21865,60,224,164,26,"70
"
2,21866,59,200,172,28,"65
"
2,21866,60,224,164,29,"71
"
2,21867,59,200,171,27,"66
"
2,21867,60,225,166,25,"67
"
2,21868,59,201,172,28,"67
"
2,21868,60,227,166,24,"70
"
2,21869,59,203,176,24,"63
"
2,21869,60,226,166,24,"68
"
2,21870,59,201,175,29,"64
"
2,21870,60,227,167,27,"71
"
2,21871,59,203,176,25,"63
"
2,21871,60,225,170,30,"66
"
2,21872,59,205,178,27,"61
"
2,21872,60,228,169,29,"70
"
2,21873,59,204,178,26,"59
"
2,21873,60,229,170,28,"68
"
2,21874,59,205,179,26,"57
"
2,21874,60,231,171,26,"68
"
2,21875,59,206,179,25,"59
"
2,21875,60,231,173,27,"65
"
2,21876,59,206,180,26,"58
"
2,21876,60,230,173,28,"66
"
2,21877,59,206,181,25,"57
"
2,21877,60,232,175,25,"63
"
2,21878,59,207,182,27,"57
"
2,21878,60,234,175,25,"64
"
2,21879,59,207,182,25,"56
"
2,21879,60,232,177,27,"62
"
2,21880,59,208,186,27,"52
"
2,21880,60,234,179,28,"59
"
2,21881,59,207,187,28,"52
"
2,21881,60,235,179,27,"59
"
2,21882,59,210,187,25,"51
"
2,21882,60,236,180,29,"59
"
2,21883,59,208,189,27,"48
"
2,21883,60,234,179,30,"59
"
2,21884,59,209,190,27,"48
"
2,21884,60,235,180,31,"58
"
2,21885,59,209,191,27,"47
"
2,21885,60,236,181,32,"58
"
2,21886,59,209,190,28,"48
"
2,21886,60,237,182,29,"56
"
2,21887,59,211,191,26,"47
"
2,21887,60,237,183,31,"56
"
2,21888,59,209,192,29,"46
"
2,21888,60,237,184,31,"54
"
2,21889,59,211,193,26,"45
"
2,21889,60,238,187,30,"52
"
2,22264,66,147,1,25,"62
"
2,22265,66,148,1,25,"63
"
2,22266,66,149,1,24,"63
"
2,22267,66,148,3,26,"63
"
2,22268,66,151,3,23,"61
"
2,22269,66,152,2,22,"63
"
2,22270,66,152,2,26,"63
"
2,22271,66,151,4,25,"64
"
2,22272,66,152,3,23,"62
"
2,22273,66,153,5,24,"63
"
2,22274,66,153,8,27,"59
"
2,22275,66,154,8,25,"66
"
2,22276,66,155,8,24,"65
"
2,22277,66,153,9,25,"65
"
2,22278,66,155,10,24,"67
"
2,22279,66,158,11,22,"66
"
2,22280,66,156,11,24,"64
"
2,22281,66,156,10,25,"65
"
2,22282,66,155,14,27,"62
"
2,22283,66,157,14,25,"63
"
2,22284,66,157,14,25,"65
"
2,22285,66,158,16,24,"64
"
2,22286,66,159,16,24,"66
"
2,22287,66,158,17,27,"69
"
2,22288,66,157,16,27,"71
"
2,22289,66,158,19,25,"68
"
2,22290,66,160,20,24,"67
"
2,22291,66,161,22,22,"66
"
2,22292,66,160,22,24,"65
"
2,22293,66,160,21,24,"68
"
2,22294,66,162,22,21,"64
"
2,22295,66,163,23,23,"66
"
2,22296,66,159,21,26,"67
"
2,22297,66,160,26,25,"64
"
2,22298,66,162,25,26,"68
"
2,22299,66,160,28,27,"67
"
2,22300,66,163,30,25,"64
"
2,22301,66,161,29,27,"70
"
2,22302,66,162,30,23,"70
"
2,22303,66,161,31,27,"70
"
2,22304,66,162,32,25,"68
"
2,22305,66,162,33,25,"67
"
2,22306,66,162,33,25,"70
"
2,22307,66,162,36,27,"64
"
2,22308,66,161,35,26,"66
"
2,22309,66,161,35,28,"67
"
2,22310,66,163,36,25,"69
"
2,22311,66,161,37,25,"67
"
2,22312,66,162,39,28,"69
"
2,22313,66,162,42,25,"65
"
2,22314,66,162,41,24,"69
"
2,22315,66,163,42,23,"66
"
2,22316,66,161,41,27,"74
"
2,22317,66,162,43,24,"69
"
2,22318,66,162,45,24,"67
"
2,22319,66,161,45,25,"65
"
2,22320,66,161,46,27,"66
"
2,22321,66,161,46,26,"68
"
2,22322,66,161,46,25,"68
"
2,22323,66,161,49,24,"70
"
2,22324,66,161,50,25,"70
"
2,22325,66,160,51,27,"72
"
2,22326,66,160,52,26,"69
"
2,22327,66,161,53,24,"69
"
2,22328,66,161,55,25,"66
"
2,22329,66,158,54,27,"70
"
2,22330,66,160,54,27,"68
"
2,22331,66,160,55,29,"73
"
2,22332,66,159,55,26,"70
"
2,22333,66,161,59,25,"65
"
2,22334,66,159,57,28,"68
"
2,22335,66,159,60,27,"72
"
2,22336,66,160,60,23,"71
"
2,22337,66,159,62,25,"70
"
2,22338,66,160,63,25,"70
"
2,22339,66,159,64,24,"69
"
2,22340,66,160,66,27,"71
"
2,22341,66,161,67,25,"72
"
2,22342,66,161,66,23,"67
"
2,22343,66,160,67,24,"69
"
2,22344,66,161,68,23,"66
"
2,22345,66,160,70,24,"65
"
2,22346,66,159,71,27,"68
"
2,22347,66,159,71,24,"70
"
2,22348,66,160,73,23,"69
"
2,22349,66,159,74,26,"73
"
2,22350,66,157,75,28,"72
"
2,22351,66,157,77,26,"70
"
2,22352,66,156,78,27,"70
"
2,22353,66,158,77,23,"70
"
2,22354,66,156,80,26,"70
"
2,22355,66,158,78,24,"72
"
2,22356,66,157,78,25,"72
"
2,22357,66,154,81,27,"70
"
2,22358,66,156,81,25,"70
"
2,22359,66,157,84,22,"70
"
2,22360,66,156,83,26,"73
"
2,22361,66,157,85,25,"75
"
2,22362,66,156,86,24,"72
"
2,22363,66,157,87,24,"69
"
2,22364,66,156,86,25,"73
"
2,22365,66,156,90,26,"68
"
2,22366,66,156,90,25,"73
"
2,22367,66,157,89,24,"72
"
2,22368,66,157,93,27,"68
"
2,22369,66,157,94,24,"62
"
2,22370,66,155,91,26,"69
"
2,22371,66,157,96,23,"67
"
2,22372,66,156,98,27,"67
"
2,22373,66,155,97,27,"69
"
2,22374,66,156,99,25,"71
"
2,22375,66,154,101,24,"69
"
2,22376,66,156,101,24,"68
"
2,22377,66,152,102,29,"68
"
2,22378,66,155,103,28,"69
"
2,22379,66,154,103,28,"67
"
2,22380,66,155,106,25,"65
"
2,22381,66,151,106,27,"65
"
2,22382,66,154,105,26,"67
"
2,22383,66,153,105,28,"71
"
2,22384,66,152,107,28,"70
"
2,22385,66,152,110,27,"68
"
2,22386,66,151,110,27,"66
"
2,22387,66,152,111,25,"69
"
2,22388,66,152,111,28,"72
"
2,22389,66,153,115,25,"66
"
2,22390,66,152,114,26,"71
"
2,22391,66,151,114,27,"70
"
2,22392,66,152,115,25,"67
"
2,22393,66,152,116,24,"66
"
2,22394,66,152,117,25,"67
"
2,22395,66,154,119,21,"65
"
2,22396,66,150,118,29,"71
"
2,22397,66,151,119,26,"69
"
2,22398,66,150,123,28,"71
"
2,22399,66,149,123,26,"71
"
2,22400,66,149,124,27,"71
"
2,22401,66,147,125,27,"72
"
2,22402,66,149,126,28,"71
"
2,22403,66,147,127,28,"70
"
2,22404,66,147,129,23,"69
"
2,22405,66,147,130,27,"68
"
2,22406,66,145,129,28,"71
"
2,22407,66,146,130,25,"69
"
2,22408,66,145,131,24,"71
"
2,22409,66,146,134,24,"69
"
2,22410,66,144,134,24,"74
"
2,22411,66,144,135,24,"76
"
2,22412,66,144,137,24,"72
"
2,22413,66,143,138,25,"74
"
2,22414,66,143,141,26,"72
"
2,22415,66,140,143,27,"68
"
2,22416,66,142,144,26,"69
"
2,22417,66,141,143,25,"69
"
2,22418,66,140,146,28,"70
"
2,22419,66,140,146,26,"68
"
2,22420,66,138,147,28,"72
"
2,22421,66,135,147,28,"73
"
2,22422,66,136,152,28,"69
"
2,22423,66,135,155,29,"72
"
2,22424,66,133,154,34,"73
"
2,22425,66,133,157,28,"71
"
2,22426,66,131,156,31,"74
"
2,22427,66,130,158,30,"73
"
2,22428,66,131,161,28,"69
"
2,22429,66,131,160,27,"70
"
2,22430,66,129,160,27,"69
"
2,22431,66,128,162,29,"72
"
2,22432,66,126,162,27,"72
"
2,22433,66,128,164,24,"72
"
2,22434,66,126,164,27,"73
"
2,22435,66,124,167,28,"71
"
2,22436,66,124,168,26,"68
"
2,22437,66,125,170,27,"68
"
2,22438,66,126,172,24,"66
"
2,22439,66,122,172,27,"65
"
2,22440,66,122,171,27,"66
"
2,22441,66,123,171,25,"68
"
2,22442,66,120,174,25,"64
"
2,22443,66,119,175,29,"62
"
2,22444,66,122,177,26,"59
"
2,22445,66,119,178,26,"60
"
2,22446,66,118,179,26,"60
"
2,22447,66,115,180,30,"59
"
2,22774,67,83,1,23,"63
"
2,22775,67,83,1,23,"62
"
2,22776,67,84,1,24,"63
"
2,22777,67,83,2,26,"63
"
2,22778,67,85,3,22,"65
"
2,22779,67,84,2,25,"67
"
2,22780,67,85,3,24,"68
"
2,22781,67,85,3,25,"67
"
2,22782,67,86,4,24,"67
"
2,22782,68,109,1,28,"64
"
2,22783,67,86,5,23,"68
"
2,22783,68,108,2,29,"65
"
2,22784,67,87,5,22,"68
"
2,22784,68,109,2,27,"66
"
2,22785,67,88,7,21,"66
"
2,22785,68,109,3,28,"65
"
2,22786,67,89,5,23,"67
"
2,22786,68,110,3,28,"68
"
2,22787,67,88,7,22,"66
"
2,22787,68,109,3,31,"69
"
2,22788,67,90,7,22,"65
"
2,22788,68,112,3,26,"68
"
2,22789,67,89,8,23,"65
"
2,22789,68,111,4,27,"66
"
2,22790,67,90,8,22,"65
"
2,22790,68,112,5,26,"66
"
2,22791,67,89,9,25,"64
"
2,22791,68,112,4,26,"66
"
2,22792,67,90,10,24,"67
"
2,22792,68,113,5,24,"66
"
2,22793,67,89,9,24,"72
"
2,22793,68,111,7,28,"64
"
2,22794,67,90,12,23,"66
"
2,22794,68,113,7,25,"64
"
2,22795,67,90,13,23,"70
"
2,22795,68,112,8,26,"64
"
2,22796,67,91,14,23,"71
"
2,22796,68,113,8,28,"65
"
2,22797,67,91,14,22,"69
"
2,22797,68,112,9,28,"69
"
2,22798,67,90,15,25,"67
"
2,22798,68,113,9,27,"64
"
2,22799,67,90,16,25,"67
"
2,22799,68,112,11,28,"67
"
2,22800,67,91,15,24,"71
"
2,22800,68,114,11,27,"68
"
2,22801,67,91,16,23,"70
"
2,22801,68,113,11,29,"68
"
2,22802,67,92,17,25,"67
"
2,22802,68,115,13,27,"67
"
2,22803,67,91,18,24,"66
"
2,22803,68,113,14,28,"68
"
2,22804,67,91,18,25,"64
"
2,22804,68,115,13,27,"67
"
2,22805,67,93,19,23,"65
"
2,22805,68,114,15,28,"65
"
2,22806,67,93,20,25,"67
"
2,22806,68,114,15,28,"65
"
2,22807,67,94,20,23,"69
"
2,22807,68,113,16,29,"65
"
2,22808,67,92,21,25,"68
"
2,22808,68,116,16,25,"67
"
2,22809,67,93,22,24,"70
"
2,22809,68,113,17,29,"64
"
2,22810,67,95,23,24,"67
"
2,22810,68,116,18,29,"63
"
2,22811,67,95,23,22,"70
"
2,22811,68,115,19,30,"63
"
2,22812,67,96,25,22,"67
"
2,22812,68,118,18,26,"68
"
2,22813,67,97,26,21,"65
"
2,22813,68,116,20,29,"68
"
2,22814,67,96,25,21,"67
"
2,22814,68,118,19,26,"70
"
2,22815,67,97,25,21,"68
"
2,22815,68,118,20,26,"70
"
2,22816,67,97,27,23,"64
"
2,22816,68,118,21,26,"69
"
2,22817,67,99,28,19,"64
"
2,22817,68,118,22,25,"67
"
2,22818,67,97,26,22,"65
"
2,22818,68,120,25,25,"67
"
2,22819,67,97,28,23,"64
"
2,22819,68,120,24,23,"68
"
2,22820,67,98,29,23,"65
"
2,22820,68,122,24,25,"69
"
2,22821,67,98,30,22,"67
"
2,22821,68,119,25,26,"65
"
2,22822,67,100,31,22,"66
"
2,22822,68,122,25,23,"66
"
2,22823,67,98,31,22,"71
"
2,22823,68,119,24,26,"69
"
2,22824,67,99,32,22,"69
"
2,22824,68,122,25,23,"65
"
2,22825,67,97,33,25,"70
"
2,22825,68,120,26,27,"68
"
2,22826,67,100,34,24,"68
"
2,22826,68,121,26,27,"68
"
2,22827,67,100,35,23,"69
"
2,22827,68,121,27,25,"68
"
2,22828,67,103,35,21,"68
"
2,22828,68,122,29,27,"66
"
2,22829,67,100,35,22,"69
"
2,22829,68,121,31,25,"67
"
2,22830,67,101,37,23,"66
"
2,22830,68,123,31,26,"66
"
2,22831,67,101,38,22,"66
"
2,22831,68,121,33,28,"66
"
2,22832,67,102,38,24,"65
"
2,22832,68,124,33,25,"64
"
2,22833,67,102,39,22,"63
"
2,22833,68,121,33,30,"71
"
2,22834,67,102,39,24,"64
"
2,22834,68,123,34,27,"69
"
2,22835,67,104,39,21,"67
"
2,22835,68,123,35,27,"67
"
2,22836,67,104,41,23,"67
"
2,22836,68,124,36,27,"65
"
2,22837,67,105,41,23,"69
"
2,22837,68,123,36,27,"64
"
2,22838,67,106,41,21,"70
"
2,22838,68,125,36,25,"66
"
2,22839,67,105,43,22,"68
"
2,22839,68,125,37,29,"65
"
2,22840,67,105,42,22,"70
"
2,22840,68,126,37,26,"63
"
2,22841,67,106,44,22,"66
"
2,22841,68,123,38,32,"65
"
2,22842,67,106,46,23,"64
"
2,22842,68,126,39,27,"66
"
2,22843,67,107,44,21,"67
"
2,22843,68,127,41,25,"66
"
2,22844,67,108,47,22,"63
"
2,22844,68,126,41,26,"68
"
2,22845,67,108,46,21,"64
"
2,22845,68,127,43,26,"66
"
2,22846,67,108,47,22,"64
"
2,22846,68,128,41,25,"70
"
2,22847,67,107,46,21,"65
"
2,22847,68,126,42,28,"69
"
2,22848,67,107,48,24,"67
"
2,22848,68,130,43,25,"69
"
2,22849,67,108,50,22,"68
"
2,22849,68,129,45,24,"66
"
2,22850,67,109,49,23,"70
"
2,22850,68,130,44,25,"67
"
2,22851,67,109,52,22,"69
"
2,22851,68,130,47,25,"66
"
2,22852,67,108,53,24,"69
"
2,22852,68,130,47,27,"66
"
2,22853,67,108,54,23,"69
"
2,22853,68,129,46,28,"68
"
2,22854,67,109,54,24,"71
"
2,22854,68,131,47,27,"67
"
2,22855,67,108,56,24,"68
"
2,22855,68,129,47,27,"68
"
2,22856,67,108,56,25,"67
"
2,22856,68,131,47,25,"69
"
2,22857,67,109,55,23,"70
"
2,22857,68,130,49,29,"68
"
2,22858,67,109,57,25,"67
"
2,22858,68,132,49,27,"69
"
2,22859,67,110,57,23,"64
"
2,22859,68,130,50,29,"70
"
2,22860,67,111,57,22,"64
"
2,22860,68,133,50,30,"70
"
2,22861,67,111,57,22,"66
"
2,22861,68,132,51,27,"71
"
2,22862,67,112,59,23,"66
"
